1,86227.27332835112,93094.67739631153
2,86227.27332835112,90193.69993504796
3,85659.20862661964,88654.835362726
4,83989.5603492792,87584.86452094649
5,81749.63143916521,86679.45257680192
6,81410.99875198163,85904.54476891045
7,79405.58025022376,85066.91653442312
8,79405.58025022376,84340.29125755954
9,78166.10616186947,83464.70712580676
10,78166.10616186947,82648.03949149084
11,77294.93881996241,81951.10071574
12,76628.72711759014,81370.67058875809
13,76628.72711759014,80879.116383036
14,76628.72711759014,80225.98153266517
15,76594.98731931754,79421.92296250723
16,76594.98731931754,78796.46888355185
17,75981.11006707126,78216.13669356798
18,75981.11006707126,77883.18938153323
19,74708.8952631376,77518.6509273709
20,73631.4655387189,77163.32251298646
21,73631.4655387189,76806.07922112127
22,73631.4655387189,76395.400015178
23,73567.54455231306,75983.88061890526
24,73124.11134954337,75542.26078002478
25,73007.7157517071,75105.79300608364
26,72106.97160381463,74699.1505155327
27,71203.37872928155,74336.86414081635
28,71203.37872928155,74056.34877334029
29,70671.30499244506,73642.38221077457
30,70573.49306743682,73354.50145885463
31,70573.49306743682,73018.78109629314
32,70573.49306743682,72764.41564164306
33,68227.49139220937,72269.47380104945
34,68227.49139220937,71827.23824055085
35,68227.49139220937,71454.15730707804
36,67354.3385904998,71035.14354823739
37,66858.04127920583,70523.8151888428
38,66858.04127920583,69916.87037596195
39,66858.04127920583,69448.43734694095
40,66858.04127920583,68869.18671535901
41,66773.93820880986,68406.71870502108
42,66690.84548983396,67941.84075928379
43,66657.33934117027,67716.24527653675
44,65272.13173640105,67333.1552067493
45,64545.38852017842,66987.93687423281
46,63983.87031189589,66582.00463460623
47,63566.724491183515,66241.90326747834
48,63566.724491183515,65849.76421326937
49,63566.724491183515,65560.10938943348
50,63566.724491183515,65227.35153125226
51,63493.8630148063,64926.44774951445
52,62805.13615687004,64647.68515109413
53,61845.74522633798,64334.59767562481
54,61680.64220875357,64130.786261069225
55,61680.64220875357,63883.78373899317
56,61680.64220875357,63682.47746208793
57,61151.79837775585,63398.84064218261
58,60373.51834087258,63158.4990160656
59,60373.51834087258,62940.28104501192
60,60373.51834087258,62724.35067042637
61,59324.974953894474,62423.49811653453
62,59324.974953894474,62146.32940070496
63,59324.974953894474,61895.028416130175
64,59324.974953894474,61589.78737610418
65,59177.24826534848,61300.249501282626
66,59177.24826534848,61034.16100457501
67,59177.24826534848,60761.57371508459
68,59177.24826534848,60468.79677338334
69,59005.90122480769,60203.86585216929
70,57973.927173764496,60053.146552706065
71,57973.927173764496,59862.048955034865
72,57973.927173764496,59659.946017154514
73,57973.927173764496,59514.98746586156
74,57973.927173764496,59404.52494401346
75,57973.927173764496,59261.44125193083
76,57973.927173764496,59160.78119888464
77,57973.927173764496,59046.078864046576
78,57945.120020519105,58919.84443597621
79,57418.051110544075,58728.51090799651
80,57365.123002923356,58616.66176851512
81,57365.123002923356,58518.1700507244
82,57365.123002923356,58389.632543275016
83,57062.63792714739,58266.89905383736
84,57062.63792714739,58178.927166521455
85,57062.63792714739,58100.4734239743
86,56581.678026281435,58000.40031052467
87,56581.678026281435,57930.5924582327
88,56581.678026281435,57844.13126437859
89,56505.03786824476,57785.247436515194
90,55662.796071075216,57692.55354924224
91,55662.796071075216,57608.848707028425
92,55662.796071075216,57501.79897433444
93,54829.428283140755,57341.16153656143
94,54829.428283140755,57233.759951119784
95,54829.428283140755,57080.17591086226
96,54829.428283140755,56850.362799091265
97,54785.74262514684,56690.700830314236
98,54785.74262514684,56495.74860098258
99,54785.74262514684,56297.29272873619
100,54785.74262514684,56085.63371483686
101,54225.71900073455,55846.18160269951
102,54225.71900073455,55614.021670322305
103,54225.71900073455,55450.14993651047
104,52764.835872937845,55184.716592409575
105,52764.835872937845,55017.99310264023
106,52764.835872937845,54791.58778518985
107,52764.835872937845,54604.815636937215
108,52764.835872937845,54478.89583326152
109,52764.835872937845,54370.43072855938
110,52764.835872937845,54265.4694012225
111,52764.835872937845,54125.44829353943
112,52764.835872937845,54060.74849821927
113,52764.835872937845,53960.30117028564
114,52678.98580440284,53855.61117923802
115,52678.98580440284,53750.20169366275
116,52415.660402187146,53621.61700289505
117,52415.660402187146,53518.27962342547
118,52415.660402187146,53457.834751117254
119,52415.660402187146,53289.22283542015
120,52205.56768042518,53186.99850820677
121,52205.56768042518,53103.68744570117
122,52093.884396442496,53003.41756383861
123,52093.884396442496,52874.54182070014
124,52036.285626510966,52765.331448468525
125,51420.435043641206,52666.25977699423
126,51420.435043641206,52564.74813589352
127,51420.435043641206,52500.987460981116
128,51420.435043641206,52420.932220012925
129,51400.77992478697,52363.75260879859
130,51400.77992478697,52287.815309556136
131,51143.802363587034,52192.24351914352
132,51143.802363587034,52119.7364936832
133,51113.92145911874,51997.64668517699
134,50852.841493716354,51899.37420942458
135,50813.264913367,51786.78315509888
136,50757.41128377201,51709.27160496218
137,50596.150840587536,51654.38735172085
138,50596.150840587536,51542.665118961064
139,50257.963296279,51388.7308681283
140,50039.38777316335,51206.97651930347
141,48840.343632342054,51057.77398442835
142,48840.343632342054,50936.41875202775
143,48840.343632342054,50818.488098185495
144,48840.343632342054,50701.05976429154
145,48840.343632342054,50568.83251319261
146,48840.343632342054,50456.832533516965
147,48840.343632342054,50323.24628440189
148,48840.343632342054,50168.775983542524
149,48805.196338628484,50011.894688209606
150,48805.196338628484,49831.20369585722
151,48805.196338628484,49744.249991295444
152,48575.29362409849,49597.18026431066
153,48361.979822539084,49474.30191695358
154,48361.979822539084,49397.29196009589
155,48064.44451852887,49224.465868578875
156,48064.44451852887,49160.63737109695
157,48063.5152638211,49059.000987249776
158,47512.382930057895,48975.19491353695
159,47512.382930057895,48892.96112318167
160,47512.382930057895,48797.128004272505
161,47512.382930057895,48687.790204546465
162,47500.86124261444,48537.61143993269
163,47500.86124261444,48367.77776028395
164,47232.57703208849,48161.195953811985
165,46829.00161074296,47996.32136378757
166,46829.00161074296,47897.452082629046
167,46250.07216223693,47739.23218696777
168,46152.00335508057,47606.61328977021
169,46152.00335508057,47507.17935068572
170,46152.00335508057,47415.07161517715
171,46065.65636612316,47320.02212394462
172,46065.65636612316,47232.10712154267
173,46003.688349773656,47124.055576139916
174,45707.215837847645,47019.105242539714
175,45707.215837847645,46920.77989068665
176,45707.215837847645,46781.1911806511
177,45707.215837847645,46661.21268649118
178,45707.215837847645,46542.08315669959
179,45655.27603808761,46410.976271383086
180,45502.21863094578,46265.83363439195
181,45334.1866038828,46119.73133235941
182,44967.49282915278,46045.40677833569
183,44967.49282915278,45941.68947275593
184,44967.49282915278,45854.78264234014
185,44967.49282915278,45777.130058241026
186,44699.45095747171,45680.08046282545
187,44699.45095747171,45640.3651117556
188,44652.61766796039,45537.50611615203
189,44652.61766796039,45459.837562705354
190,44484.02184837239,45409.62422141102
191,44484.02184837239,45332.17845888527
192,44484.02184837239,45281.93749141581
193,44484.02184837239,45223.82218721521
194,44218.93041853066,45150.84117538677
195,44105.43821342995,45074.513190048856
196,44075.743492086,44999.71504220112
197,44075.743492086,44931.03184538493
198,43553.56424038766,44845.01017642594
199,43553.56424038766,44814.90723733066
200,43253.70273254954,44701.92313252911
201,43253.70273254954,44653.02754657301
202,43056.50170101283,44553.7283492953
203,42361.55624299185,44378.77881342271
204,42361.55624299185,44234.89632363074
205,42175.899369855,44061.45322920211
206,42175.899369855,43882.241236134025
207,42175.899369855,43709.74415436458
208,42175.899369855,43598.36623652543
209,42175.899369855,43513.515674009555
210,42175.899369855,43425.26979730472
211,42175.899369855,43313.038201639014
212,42175.899369855,43231.7289025813
213,42061.79877975859,43132.14758194976
214,41868.28802076092,42971.411763461365
215,41868.28802076092,42869.318965735474
216,41848.00594249121,42772.982485853696
217,41848.00594249121,42726.76766571275
218,41848.00594249121,42618.37314460674
219,41576.55700495275,42549.76277122466
220,41576.55700495275,42456.157799792265
221,41576.55700495275,42363.480975328086
222,41576.55700495275,42294.400087674294
223,41562.31087036732,42246.000031676165
224,41562.31087036732,42190.772398912275
225,41562.31087036732,42133.884655979615
226,41122.217705124945,42055.776186009825
227,41018.88710503963,41969.27942871168
228,41018.88710503963,41892.753070359584
229,41018.88710503963,41830.23277270607
230,41004.21749279724,41774.15198724724
231,40899.24435473699,41714.89776975175
232,40899.24435473699,41677.80236395931
233,40899.24435473699,41626.80969224663
234,40899.24435473699,41548.62606992421
235,40899.24435473699,41493.70910468901
236,40410.524277121454,41424.76877838202
237,40368.94630628718,41367.20459194197
238,40368.94630628718,41326.5553725462
239,40368.94630628718,41254.23212584527
240,40368.94630628718,41198.25855320447
241,40368.94630628718,41150.51667894854
242,40161.705228674975,41081.95214866224
243,40161.705228674975,41031.65839244777
244,40161.705228674975,40998.394302673565
245,40161.705228674975,40939.62024607529
246,40161.705228674975,40863.61367494522
247,40159.93454708973,40803.37584726518
248,39898.65270866361,40762.23890805804
249,39898.65270866361,40727.6932979444
250,39851.230404391354,40680.63089082798
251,39851.230404391354,40635.885623748145
252,39851.230404391354,40588.678896831036
253,39851.230404391354,40552.600261977925
254,39851.230404391354,40499.45888808397
255,39674.61653153882,40462.58579873931
256,39674.61653153882,40425.57388749921
257,39674.61653153882,40400.455297446955
258,39674.61653153882,40350.33300210576
259,39674.61653153882,40328.67918933544
260,39674.61653153882,40284.01334039375
261,39674.61653153882,40243.04128488552
262,39674.61653153882,40197.227731850006
263,39674.61653153882,40156.740512335404
264,39674.61653153882,40148.901822592095
265,39674.61653153882,40112.04985982326
266,39393.03985138848,40075.91482281431
267,39393.03985138848,40047.690392643235
268,39393.03985138848,40015.35453526744
269,39393.03985138848,39980.523014294515
270,39319.095745565166,39936.3238723063
271,38950.839919052436,39901.24830754405
272,38950.839919052436,39873.30502724126
273,38950.839919052436,39844.24543454238
274,38950.839919052436,39815.10834919335
275,38950.839919052436,39794.80407233266
276,38429.834811743276,39764.1139683236
277,38429.834811743276,39729.84069365971
278,38429.834811743276,39700.25668340566
279,38429.834811743276,39674.55532990028
280,38429.834811743276,39642.00394259191
281,38429.834811743276,39613.80277991699
282,38429.834811743276,39579.63511695842
283,38429.834811743276,39542.66577986929
284,38429.834811743276,39488.285884538505
285,38426.582079065876,39407.52049938293
286,38426.582079065876,39372.83731336433
287,38376.97763061985,39296.88145456519
288,38376.97763061985,39251.418746539865
289,37985.41767368047,39197.725910229165
290,37985.41767368047,39136.66794199519
291,37985.41767368047,39098.91454378025
292,37985.41767368047,39070.62849921873
293,37985.41767368047,39012.65173236731
294,37985.41767368047,38982.66388698425
295,37811.403280861705,38925.148963853775
296,37811.403280861705,38889.61719828803
297,37811.403280861705,38849.10304088074
298,37811.403280861705,38785.52220430804
299,37529.297818481806,38739.393711894285
300,37529.297818481806,38714.33407248129
301,37529.297818481806,38658.66222529548
302,37529.297818481806,38608.55812201493
303,37529.297818481806,38573.8149160705
304,37529.297818481806,38517.045430942904
305,37529.297818481806,38435.112015125545
306,37529.297818481806,38375.89996632672
307,37529.297818481806,38325.81171685464
308,37529.297818481806,38315.79313559842
309,37529.297818481806,38257.18476318347
310,37377.71739377018,38185.13759199822
311,37377.71739377018,38113.20648071084
312,37190.295230468015,38026.129151554254
313,37190.295230468015,37973.55763371256
314,37190.295230468015,37925.65007650833
315,37190.295230468015,37874.30009050268
316,37190.295230468015,37848.23365538353
317,37190.295230468015,37815.62514134359
318,37190.295230468015,37775.529535820904
319,37190.295230468015,37743.87258024824
320,37190.295230468015,37700.65441944326
321,37190.295230468015,37646.214875477715
322,37136.363005523395,37607.86063121588
323,36926.12415641129,37571.10449630576
324,36926.12415641129,37548.77115012457
325,36384.76609632909,37514.50164136235
326,36384.76609632909,37479.46797287511
327,36384.76609632909,37459.479402317185
328,36384.76609632909,37445.14080856016
329,36384.76609632909,37424.00754180259
330,36384.76609632909,37394.65315192014
331,36384.76609632909,37373.41360454237
332,36107.35578837623,37324.71736115398
333,36107.35578837623,37272.28577889977
334,36107.35578837623,37230.66527571239
335,36107.35578837623,37170.894403345155
336,36107.35578837623,37105.515017827616
337,36107.35578837623,37057.61145201379
338,36014.11396992019,36994.31833305718
339,36014.11396992019,36971.155652859125
340,36014.11396992019,36927.21181643859
341,36014.11396992019,36884.9636739232
342,36014.11396992019,36833.28643205617
343,36014.11396992019,36752.097130095266
344,36014.11396992019,36675.554706066025
345,35970.84035438339,36602.28352750135
346,35970.84035438339,36532.069497905504
347,35966.84462842916,36446.104326551766
348,35703.397343378165,36374.54920634648
349,35703.397343378165,36331.843770979474
350,35703.397343378165,36296.08244142135
351,35703.397343378165,36250.39364576286
352,35703.397343378165,36212.871476400105
353,35553.92770024876,36175.44964056019
354,35553.92770024876,36149.999742994536
355,35553.92770024876,36112.95048130369
356,35553.92770024876,36065.42406153651
357,35553.92770024876,36027.162998364365
358,35553.92770024876,35983.04562119826
359,35553.92770024876,35953.40993678163
360,35465.37291282237,35920.973224162255
361,35465.37291282237,35883.72014727526
362,35465.37291282237,35846.94225764268
363,35465.37291282237,35823.53693213391
364,35465.37291282237,35806.397707257485
365,35465.37291282237,35780.675948379525
366,35465.37291282237,35755.24216437019
367,35439.73646411392,35735.47933060794
368,35366.526163046336,35708.16222126047
369,35366.526163046336,35687.79302746281
370,35366.526163046336,35671.53020551447
371,35366.526163046336,35654.17166190657
372,35366.526163046336,35639.29905191935
373,35271.340930979706,35625.27490859131
374,35271.340930979706,35605.39529977134
375,35271.340930979706,35580.268045698824
376,35271.340930979706,35566.62015745463
377,35230.69074425806,35549.69979140491
378,35107.88152520401,35520.63445670213
379,35107.88152520401,35504.89759216109
380,34905.8120615831,35482.82983519422
381,34905.8120615831,35468.017393578826
382,34905.8120615831,35433.53731721075
383,34905.8120615831,35412.42226146874
384,34905.8120615831,35396.49770673036
385,34905.8120615831,35383.18538400822
386,34905.8120615831,35369.618743732666
387,34905.8120615831,35342.05217587166
388,34880.70507077206,35323.11714782658
389,34814.8080275615,35299.750908359725
390,34814.8080275615,35269.20674443566
391,34814.8080275615,35247.6336858079
392,34814.8080275615,35231.18376087587
393,34814.8080275615,35219.14144121135
394,34814.8080275615,35198.84949360774
395,34717.94040132517,35176.81914195432
396,34717.94040132517,35148.84781874032
397,34717.94040132517,35111.03459334316
398,34689.87060420535,35083.776778919084
399,34673.94012383571,35054.36798416115
400,34673.94012383571,35032.046164373816
401,34533.81483210981,35007.46143385279
402,34533.81483210981,34990.02293070534
403,34374.48806701172,34964.99276033177
404,34374.48806701172,34945.362903998845
405,34374.48806701172,34914.25209272964
406,34374.48806701172,34895.19099503066
407,34300.229136952,34874.943180083494
408,34210.32760473213,34834.27056486391
409,34210.32760473213,34816.46892501664
410,34210.32760473213,34795.56621753307
